date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2026-04-02, 14:23:00	1500 Hz	15 W	9,1E-6 mbar	1E-4 mbar
2026-04-02, 14:23:02	1500 Hz	15 W	9,1E-6 mbar	1E-4 mbar
2026-04-02, 14:23:04	1500 Hz	15 W	9,1E-6 mbar	1E-4 mbar
2026-04-02, 14:23:06	1500 Hz	15 W	9E-6 mbar	1E-4 mbar
2026-04-02, 14:23:08	1500 Hz	15 W	9E-6 mbar	1E-4 mbar
2026-04-02, 14:23:10	1500 Hz	15 W	9E-6 mbar	1E-4 mbar
2026-04-02, 14:23:12	1500 Hz	15 W	8,9E-6 mbar	1E-4 mbar
2026-04-02, 14:23:14	1500 Hz	15 W	8,9E-6 mbar	1E-4 mbar
2026-04-02, 14:23:16	1500 Hz	15 W	8,9E-6 mbar	1E-4 mbar
2026-04-02, 14:23:18	1500 Hz	15 W	8,9E-6 mbar	1E-4 mbar
2026-04-02, 14:23:20	1500 Hz	15 W	8,8E-6 mbar	1E-4 mbar
2026-04-02, 14:23:22	1500 Hz	14 W	8,8E-6 mbar	1E-4 mbar
2026-04-02, 14:23:24	1500 Hz	15 W	8,8E-6 mbar	1E-4 mbar
2026-04-02, 14:23:26	1500 Hz	15 W	8,8E-6 mbar	1E-4 mbar
2026-04-02, 14:23:28	1500 Hz	15 W	8,8E-6 mbar	1E-4 mbar
2026-04-02, 14:23:30	1500 Hz	15 W	8,7E-6 mbar	1E-4 mbar
2026-04-02, 14:23:32	1500 Hz	15 W	8,7E-6 mbar	1E-4 mbar
2026-04-02, 14:23:34	1500 Hz	15 W	8,7E-6 mbar	1E-4 mbar
2026-04-02, 14:23:36	1500 Hz	15 W	8,7E-6 mbar	1E-4 mbar
2026-04-02, 14:23:38	1500 Hz	15 W	8,6E-6 mbar	1E-4 mbar
2026-04-02, 14:23:40	1500 Hz	15 W	8,6E-6 mbar	1E-4 mbar
2026-04-02, 14:23:42	1500 Hz	15 W	8,6E-6 mbar	1E-4 mbar
2026-04-02, 14:23:44	1500 Hz	15 W	8,6E-6 mbar	1E-4 mbar
2026-04-02, 14:23:46	1500 Hz	15 W	8,5E-6 mbar	1E-4 mbar
2026-04-02, 14:23:48	1500 Hz	15 W	8,5E-6 mbar	1E-4 mbar
2026-04-02, 14:23:50	1500 Hz	15 W	8,5E-6 mbar	1E-4 mbar
2026-04-02, 14:23:52	1500 Hz	15 W	8,5E-6 mbar	1E-4 mbar
2026-04-02, 14:23:54	1500 Hz	15 W	8,5E-6 mbar	1E-4 mbar
2026-04-02, 14:23:56	1500 Hz	15 W	8,4E-6 mbar	1E-4 mbar
2026-04-02, 14:23:58	1500 Hz	15 W	8,4E-6 mbar	1E-4 mbar
2026-04-02, 14:24:00	1500 Hz	14 W	8,4E-6 mbar	1E-4 mbar
2026-04-02, 14:24:02	1500 Hz	15 W	8,4E-6 mbar	1E-4 mbar
2026-04-02, 14:24:04	1500 Hz	15 W	8,4E-6 mbar	1E-4 mbar
2026-04-02, 14:24:06	1500 Hz	15 W	8,3E-6 mbar	1E-4 mbar
2026-04-02, 14:24:08	1500 Hz	15 W	8,3E-6 mbar	1E-4 mbar
2026-04-02, 14:24:10	1500 Hz	15 W	8,3E-6 mbar	1E-4 mbar
2026-04-02, 14:24:12	1500 Hz	15 W	8,3E-6 mbar	1E-4 mbar
2026-04-02, 14:24:14	1500 Hz	15 W	8,2E-6 mbar	1E-4 mbar
2026-04-02, 14:24:16	1500 Hz	15 W	8,2E-6 mbar	1E-4 mbar
2026-04-02, 14:24:18	1500 Hz	15 W	8,2E-6 mbar	1E-4 mbar
2026-04-02, 14:24:20	1500 Hz	15 W	8,2E-6 mbar	1E-4 mbar
2026-04-02, 14:24:22	1500 Hz	15 W	8,2E-6 mbar	1E-4 mbar
2026-04-02, 14:24:24	1500 Hz	15 W	8,2E-6 mbar	1E-4 mbar
2026-04-02, 14:24:26	1500 Hz	15 W	8,1E-6 mbar	1E-4 mbar
2026-04-02, 14:24:28	1500 Hz	15 W	8,1E-6 mbar	1E-4 mbar
2026-04-02, 14:24:30	1500 Hz	15 W	8,1E-6 mbar	1E-4 mbar
2026-04-02, 14:24:32	1500 Hz	15 W	8,1E-6 mbar	1E-4 mbar
2026-04-02, 14:24:34	1500 Hz	15 W	8,1E-6 mbar	1E-4 mbar
2026-04-02, 14:24:36	1500 Hz	15 W	8E-6 mbar	1E-4 mbar
2026-04-02, 14:24:38	1500 Hz	15 W	8E-6 mbar	1E-4 mbar
2026-04-02, 14:24:40	1500 Hz	15 W	8E-6 mbar	1E-4 mbar
2026-04-02, 14:24:42	1500 Hz	15 W	8E-6 mbar	1E-4 mbar
2026-04-02, 14:24:44	1500 Hz	15 W	8E-6 mbar	1E-4 mbar
2026-04-02, 14:24:46	1500 Hz	15 W	7,9E-6 mbar	1E-4 mbar
2026-04-02, 14:24:48	1500 Hz	15 W	7,9E-6 mbar	1E-4 mbar
2026-04-02, 14:24:50	1500 Hz	15 W	7,9E-6 mbar	1E-4 mbar
2026-04-02, 14:24:52	1500 Hz	15 W	7,9E-6 mbar	1E-4 mbar
2026-04-02, 14:24:54	1500 Hz	16 W	7,9E-6 mbar	1E-4 mbar
2026-04-02, 14:24:56	1500 Hz	15 W	7,8E-6 mbar	1E-4 mbar
2026-04-02, 14:24:58	1500 Hz	15 W	7,8E-6 mbar	1E-4 mbar
2026-04-02, 14:25:00	1500 Hz	15 W	7,8E-6 mbar	1E-4 mbar
2026-04-02, 14:25:02	1500 Hz	14 W	7,8E-6 mbar	1E-4 mbar
2026-04-02, 14:25:04	1500 Hz	15 W	7,8E-6 mbar	1E-4 mbar
2026-04-02, 14:25:06	1500 Hz	15 W	7,7E-6 mbar	1E-4 mbar
2026-04-02, 14:25:08	1500 Hz	15 W	7,7E-6 mbar	1E-4 mbar
2026-04-02, 14:25:10	1500 Hz	15 W	7,7E-6 mbar	1E-4 mbar
2026-04-02, 14:25:12	1500 Hz	15 W	7,7E-6 mbar	1E-4 mbar
2026-04-02, 14:25:14	1500 Hz	15 W	7,7E-6 mbar	1E-4 mbar
2026-04-02, 14:25:16	1500 Hz	15 W	7,7E-6 mbar	1E-4 mbar
2026-04-02, 14:25:18	1500 Hz	15 W	7,6E-6 mbar	1E-4 mbar
2026-04-02, 14:25:20	1500 Hz	15 W	7,6E-6 mbar	1E-4 mbar
2026-04-02, 14:25:22	1500 Hz	15 W	7,6E-6 mbar	1E-4 mbar
2026-04-02, 14:25:24	1500 Hz	15 W	7,6E-6 mbar	1E-4 mbar
2026-04-02, 14:25:26	1500 Hz	15 W	7,6E-6 mbar	1E-4 mbar
2026-04-02, 14:25:28	1500 Hz	15 W	7,5E-6 mbar	1E-4 mbar
2026-04-02, 14:25:30	1500 Hz	14 W	7,5E-6 mbar	1E-4 mbar
2026-04-02, 14:25:32	1500 Hz	15 W	7,5E-6 mbar	1E-4 mbar
2026-04-02, 14:25:34	1500 Hz	15 W	7,5E-6 mbar	1E-4 mbar
2026-04-02, 14:25:36	1500 Hz	15 W	7,5E-6 mbar	1E-4 mbar
2026-04-02, 14:25:38	1500 Hz	15 W	7,5E-6 mbar	1E-4 mbar
2026-04-02, 14:25:40	1500 Hz	15 W	7,4E-6 mbar	1E-4 mbar
2026-04-02, 14:25:42	1500 Hz	15 W	7,4E-6 mbar	1E-4 mbar
2026-04-02, 14:25:44	1500 Hz	15 W	7,4E-6 mbar	1E-4 mbar
2026-04-02, 14:25:46	1500 Hz	15 W	7,4E-6 mbar	1E-4 mbar
2026-04-02, 14:25:48	1500 Hz	15 W	7,4E-6 mbar	1E-4 mbar
2026-04-02, 14:25:50	1500 Hz	15 W	7,4E-6 mbar	1E-4 mbar
2026-04-02, 14:25:52	1500 Hz	15 W	7,4E-6 mbar	1E-4 mbar
2026-04-02, 14:25:54	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2026-04-02, 14:25:56	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2026-04-02, 14:25:58	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2026-04-02, 14:26:00	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2026-04-02, 14:26:02	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2026-04-02, 14:26:04	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2026-04-02, 14:26:06	1500 Hz	15 W	7,2E-6 mbar	1E-4 mbar
2026-04-02, 14:26:08	1500 Hz	15 W	7,2E-6 mbar	1E-4 mbar
2026-04-02, 14:26:10	1500 Hz	15 W	7,2E-6 mbar	1E-4 mbar
2026-04-02, 14:26:12	1500 Hz	15 W	7,2E-6 mbar	1E-4 mbar
2026-04-02, 14:26:14	1500 Hz	15 W	7,2E-6 mbar	1E-4 mbar
2026-04-02, 14:26:16	1500 Hz	15 W	7,2E-6 mbar	1E-4 mbar
2026-04-02, 14:26:18	1500 Hz	14 W	7,1E-6 mbar	1E-4 mbar
2026-04-02, 14:26:20	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2026-04-02, 14:26:22	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2026-04-02, 14:26:24	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2026-04-02, 14:26:26	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2026-04-02, 14:26:28	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2026-04-02, 14:26:30	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2026-04-02, 14:26:32	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2026-04-02, 14:26:34	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2026-04-02, 14:26:36	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2026-04-02, 14:26:38	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2026-04-02, 14:26:40	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2026-04-02, 14:26:42	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2026-04-02, 14:26:44	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2026-04-02, 14:26:46	1500 Hz	15 W	6,9E-6 mbar	1E-4 mbar
2026-04-02, 14:26:48	1500 Hz	15 W	6,9E-6 mbar	1E-4 mbar
2026-04-02, 14:26:50	1500 Hz	15 W	6,9E-6 mbar	1E-4 mbar
2026-04-02, 14:26:52	1500 Hz	15 W	6,9E-6 mbar	1E-4 mbar
2026-04-02, 14:26:54	1500 Hz	15 W	6,9E-6 mbar	1E-4 mbar
2026-04-02, 14:26:56	1500 Hz	15 W	6,9E-6 mbar	1E-4 mbar
2026-04-02, 14:26:58	1500 Hz	15 W	6,9E-6 mbar	1E-4 mbar
2026-04-02, 14:27:00	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2026-04-02, 14:27:02	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2026-04-02, 14:27:04	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2026-04-02, 14:27:06	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2026-04-02, 14:27:08	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2026-04-02, 14:27:10	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2026-04-02, 14:27:12	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2026-04-02, 14:27:14	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:27:16	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:27:18	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:27:20	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:27:22	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:27:24	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:27:26	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:27:28	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:27:30	1500 Hz	15 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:27:32	1500 Hz	14 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:27:34	1500 Hz	15 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:27:36	1500 Hz	15 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:27:38	1500 Hz	15 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:27:40	1500 Hz	15 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:27:42	1500 Hz	15 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:27:44	1500 Hz	15 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:27:46	1500 Hz	15 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:27:48	1500 Hz	14 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:27:50	1500 Hz	15 W	6,5E-6 mbar	1E-4 mbar
2026-04-02, 14:27:52	1500 Hz	16 W	6,5E-6 mbar	1E-4 mbar
2026-04-02, 14:27:54	1500 Hz	15 W	6,5E-6 mbar	1E-4 mbar
2026-04-02, 14:27:56	1500 Hz	15 W	6,5E-6 mbar	1E-4 mbar
2026-04-02, 14:27:58	1500 Hz	14 W	6,5E-6 mbar	1E-4 mbar
2026-04-02, 14:28:00	1500 Hz	14 W	6,5E-6 mbar	1E-4 mbar
2026-04-02, 14:28:02	1500 Hz	15 W	6,5E-6 mbar	1E-4 mbar
2026-04-02, 14:28:04	1500 Hz	15 W	6,5E-6 mbar	1E-4 mbar
2026-04-02, 14:28:06	1500 Hz	15 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:28:08	1500 Hz	15 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:28:10	1500 Hz	14 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:28:12	1500 Hz	15 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:28:14	1500 Hz	15 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:28:16	1500 Hz	15 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:28:18	1500 Hz	15 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:28:20	1500 Hz	15 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:28:22	1500 Hz	14 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:28:24	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:26	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:28	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:30	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:32	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:34	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:36	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:38	1500 Hz	14 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:40	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:42	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:44	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:46	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:28:48	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:28:50	1500 Hz	14 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:28:52	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:28:54	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:28:56	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:28:58	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:29:00	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:29:02	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:29:04	1500 Hz	16 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:29:06	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:29:08	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:29:10	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:29:12	1500 Hz	14 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:29:14	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:29:16	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:29:18	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:29:20	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:29:22	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:29:24	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:29:26	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:29:28	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:29:30	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:32	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:34	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:36	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:38	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:40	1500 Hz	14 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:42	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:44	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:46	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:48	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:50	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:52	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:29:54	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:29:56	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:29:58	1500 Hz	16 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:30:00	1500 Hz	16 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:30:02	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:30:04	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:30:06	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:30:08	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:30:10	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:30:12	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:30:14	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:30:16	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:18	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:20	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:22	1500 Hz	16 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:24	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:26	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:28	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:30	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:32	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:34	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:36	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:38	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:40	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:42	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:44	1500 Hz	14 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:30:46	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:30:48	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:30:50	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:30:52	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:30:54	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:30:56	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:30:58	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:31:00	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:31:02	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:31:04	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:31:06	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:31:08	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:31:10	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:31:12	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:31:14	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:16	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:18	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:20	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:22	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:24	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:26	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:28	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:30	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:32	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:34	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:36	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:38	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:40	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:31:42	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:31:44	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:31:46	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:31:48	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:31:50	1500 Hz	16 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:31:52	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:31:54	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:31:56	1500 Hz	14 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:31:58	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:32:00	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:32:02	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:32:04	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:32:06	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:32:08	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:32:10	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:12	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:14	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:16	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:18	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:20	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:22	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:24	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:26	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:28	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:30	1500 Hz	16 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:32	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:34	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:36	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:38	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:40	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:42	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:32:44	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:32:46	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:32:48	1500 Hz	14 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:32:50	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:32:52	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:32:54	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:32:56	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:32:58	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:33:00	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:33:02	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:33:04	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:33:06	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:33:08	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:33:10	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:33:12	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:14	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:16	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:18	1500 Hz	16 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:20	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
