date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2026-03-26, 15:43:10	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:12	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:14	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:16	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:18	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:20	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:22	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:24	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:26	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:28	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:30	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:32	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:34	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:36	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:38	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:40	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:43:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:43:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:43:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:43:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:43:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:43:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:43:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:43:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:44:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:44:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:44:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:44:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:44:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:44:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2026-03-26, 15:44:12	0 Hz	0 W	2,3E1 mbar	1,6E1 mbar
2026-03-26, 15:44:14	0 Hz	0 W	1E3 mbar	3E2 mbar
2026-03-26, 15:44:16	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2026-03-26, 15:44:18	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2026-03-26, 15:44:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:44:22	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:24	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:26	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:28	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:40	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:48	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:50	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:52	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:54	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:44:58	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:45:00	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:02	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:45:04	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:06	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:08	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:10	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:12	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:14	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:16	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:20	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:22	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:24	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:26	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:28	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:45:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:45:38	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:45:40	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:45:42	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:45:44	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:45:46	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:45:48	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:45:50	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:45:52	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:45:54	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:45:56	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:45:58	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:46:00	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:46:02	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:04	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:46:06	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:46:08	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:46:10	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:12	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:14	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:16	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:18	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:20	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:22	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:24	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:26	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:46:28	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:30	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:32	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:34	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:36	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:38	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:46:40	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:46:42	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:46:44	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:46:46	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:46:48	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:46:50	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:46:52	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:46:54	0 Hz	0 W	4E2 mbar	1,3E2 mbar
2026-03-26, 15:46:56	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:46:58	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:00	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:02	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:04	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:06	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:08	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:10	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:12	0 Hz	0 W	4E2 mbar	1,3E2 mbar
2026-03-26, 15:47:14	0 Hz	0 W	4E2 mbar	1,3E2 mbar
2026-03-26, 15:47:16	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:18	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:20	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:22	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:24	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:47:26	0 Hz	0 W	3,6E2 mbar	1,3E2 mbar
2026-03-26, 15:47:28	0 Hz	0 W	4E2 mbar	1,3E2 mbar
2026-03-26, 15:47:30	0 Hz	0 W	4E2 mbar	1E2 mbar
2026-03-26, 15:47:32	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:47:34	0 Hz	0 W	1E3 mbar	3,4E2 mbar
2026-03-26, 15:47:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:47:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:48:34	0 Hz	0 W	1E3 mbar	6,8E2 mbar
2026-03-26, 15:48:36	0 Hz	0 W	1E3 mbar	5E2 mbar
2026-03-26, 15:48:38	0 Hz	0 W	1E3 mbar	3,8E2 mbar
2026-03-26, 15:48:40	0 Hz	0 W	1E3 mbar	3,2E2 mbar
2026-03-26, 15:48:42	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2026-03-26, 15:48:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:48:46	0 Hz	0 W	6,4E2 mbar	1,6E2 mbar
2026-03-26, 15:48:48	0 Hz	0 W	4E2 mbar	1,3E2 mbar
2026-03-26, 15:48:50	0 Hz	0 W	3,2E2 mbar	1,1E2 mbar
2026-03-26, 15:48:52	0 Hz	0 W	1,9E2 mbar	8,8E1 mbar
2026-03-26, 15:48:54	0 Hz	0 W	1,7E2 mbar	7,5E1 mbar
2026-03-26, 15:48:56	0 Hz	0 W	1,2E2 mbar	6,6E1 mbar
2026-03-26, 15:48:58	0 Hz	0 W	9,2E1 mbar	5,9E1 mbar
2026-03-26, 15:49:00	0 Hz	0 W	7,8E1 mbar	5,1E1 mbar
2026-03-26, 15:49:02	0 Hz	0 W	6,5E1 mbar	4,3E1 mbar
2026-03-26, 15:49:04	0 Hz	0 W	5,5E1 mbar	3,8E1 mbar
2026-03-26, 15:49:06	0 Hz	0 W	4,9E1 mbar	3,4E1 mbar
2026-03-26, 15:49:08	0 Hz	0 W	3,9E1 mbar	3,2E1 mbar
2026-03-26, 15:49:10	0 Hz	0 W	3,5E1 mbar	2,8E1 mbar
2026-03-26, 15:49:12	0 Hz	0 W	3,3E1 mbar	2,4E1 mbar
2026-03-26, 15:49:14	0 Hz	0 W	2,9E1 mbar	2E1 mbar
2026-03-26, 15:49:16	0 Hz	0 W	2,4E1 mbar	1,8E1 mbar
2026-03-26, 15:49:18	0 Hz	0 W	2E1 mbar	1,7E1 mbar
2026-03-26, 15:49:20	0 Hz	0 W	1,9E1 mbar	1,6E1 mbar
2026-03-26, 15:49:22	0 Hz	0 W	1,7E1 mbar	1,4E1 mbar
2026-03-26, 15:49:24	0 Hz	0 W	1,6E1 mbar	1,3E1 mbar
2026-03-26, 15:49:26	0 Hz	0 W	1,5E1 mbar	1,2E1 mbar
2026-03-26, 15:49:28	0 Hz	0 W	1,3E1 mbar	1E1 mbar
2026-03-26, 15:49:30	0 Hz	0 W	1,2E1 mbar	9,6E0 mbar
2026-03-26, 15:49:32	0 Hz	0 W	1,1E1 mbar	9,1E0 mbar
2026-03-26, 15:49:34	0 Hz	0 W	9,7E0 mbar	8,5E0 mbar
2026-03-26, 15:49:36	0 Hz	0 W	9,2E0 mbar	8E0 mbar
2026-03-26, 15:49:38	0 Hz	0 W	8,8E0 mbar	7,6E0 mbar
2026-03-26, 15:49:40	0 Hz	0 W	8,3E0 mbar	7E0 mbar
2026-03-26, 15:49:42	0 Hz	0 W	7,8E0 mbar	6,8E0 mbar
2026-03-26, 15:49:44	0 Hz	0 W	7,4E0 mbar	6,6E0 mbar
2026-03-26, 15:49:46	0 Hz	0 W	6,9E0 mbar	6,4E0 mbar
2026-03-26, 15:49:48	0 Hz	0 W	6,8E0 mbar	6,2E0 mbar
2026-03-26, 15:49:50	0 Hz	0 W	6,6E0 mbar	6E0 mbar
2026-03-26, 15:49:52	0 Hz	0 W	6,4E0 mbar	5,8E0 mbar
2026-03-26, 15:49:54	0 Hz	0 W	6,3E0 mbar	5,7E0 mbar
2026-03-26, 15:49:56	0 Hz	0 W	6,1E0 mbar	5,5E0 mbar
2026-03-26, 15:49:58	0 Hz	0 W	6E0 mbar	5,4E0 mbar
2026-03-26, 15:50:00	0 Hz	0 W	5,8E0 mbar	5,3E0 mbar
2026-03-26, 15:50:02	0 Hz	0 W	5,7E0 mbar	5,1E0 mbar
2026-03-26, 15:50:04	0 Hz	0 W	5,6E0 mbar	5E0 mbar
2026-03-26, 15:50:06	0 Hz	0 W	5,5E0 mbar	4,9E0 mbar
2026-03-26, 15:50:08	0 Hz	0 W	5,4E0 mbar	4,8E0 mbar
2026-03-26, 15:50:10	0 Hz	0 W	5,3E0 mbar	4,7E0 mbar
2026-03-26, 15:50:12	0 Hz	0 W	5,3E0 mbar	4,7E0 mbar
2026-03-26, 15:50:14	0 Hz	0 W	5,3E0 mbar	4,6E0 mbar
2026-03-26, 15:50:16	0 Hz	0 W	5,2E0 mbar	4,6E0 mbar
2026-03-26, 15:50:18	0 Hz	0 W	5,1E0 mbar	4,4E0 mbar
2026-03-26, 15:50:20	0 Hz	0 W	5E0 mbar	4,4E0 mbar
2026-03-26, 15:50:22	0 Hz	0 W	4,9E0 mbar	4,3E0 mbar
2026-03-26, 15:50:24	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-03-26, 15:50:26	0 Hz	0 W	4,8E0 mbar	4,1E0 mbar
2026-03-26, 15:50:28	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-03-26, 15:50:30	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-03-26, 15:50:32	0 Hz	0 W	4,6E0 mbar	3,9E0 mbar
2026-03-26, 15:50:34	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-03-26, 15:50:36	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-03-26, 15:50:38	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-03-26, 15:50:40	0 Hz	0 W	4,3E0 mbar	3,9E0 mbar
2026-03-26, 15:50:42	0 Hz	0 W	4,3E0 mbar	3,8E0 mbar
2026-03-26, 15:50:44	0 Hz	0 W	4,3E0 mbar	3,8E0 mbar
2026-03-26, 15:50:46	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2026-03-26, 15:50:48	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2026-03-26, 15:50:50	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2026-03-26, 15:50:52	0 Hz	0 W	4,1E0 mbar	3,7E0 mbar
2026-03-26, 15:50:54	0 Hz	0 W	4,1E0 mbar	3,7E0 mbar
2026-03-26, 15:50:56	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:50:58	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:51:00	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:51:02	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2026-03-26, 15:51:04	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2026-03-26, 15:51:06	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:51:08	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:51:10	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:51:12	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:51:14	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:51:16	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:51:18	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:51:20	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:51:22	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:51:24	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:51:26	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:51:28	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:51:30	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:32	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:34	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:36	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:38	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:40	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:42	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:44	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:46	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:48	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:50	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:52	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:54	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:56	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:51:58	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:52:00	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:52:02	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:52:04	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:52:06	0 Hz	0 W	2,1E2 mbar	6,6E1 mbar
2026-03-26, 15:52:08	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2026-03-26, 15:52:10	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2026-03-26, 15:52:12	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2026-03-26, 15:52:14	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2026-03-26, 15:52:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:28	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:52:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:52:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:52:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:36	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:53:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:54:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:54:02	0 Hz	0 W	1E3 mbar	2E2 mbar
